job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
5541,Contracts Administrator (Federal Government Contractor),"US, VA, Fairfax",,50000-60000," Trident Systems was founded in 1985 with one purpose in mind: to deliver innovative and affordable technology solutions for critical government and commercial needs. 25 years later, Trident continues to harness technology and provide leading-edge solutions to every military service, the Intelligence Community, and a wealth of government and industry partners.   With customers in both federal and commercial markets, we provide leading-edge technology solutions in some of the most demanding environments in the world.  Trident offers a fast-paced, team-oriented work environment with an exceptional compensation and benefits program. ","Contracts Administrator (Fairfax, VA)Trident Systems was founded in 1985 with one purpose in mind: to deliver innovative and affordable technology solutions for critical government and commercial needs. 25 years later, Trident continues to harness technology and provide leading-edge solutions to every military service, the Intelligence Community, and a wealth of government and industry partners.   With customers in both federal and commercial markets, we provide leading-edge technology solutions in some of the most demanding environments in the world.  Trident offers a fast-paced, team-oriented work environment with an exceptional compensation and benefits program.  Currently, Trident has a Contracts Administrator position available in our Fairfax, VA location.Responsible for corporate contract administration for Civilian and DoD federal agency contracts.Coordinate with technical or corporate divisions on contract review, compliance and execution. Assists in the preparation, negotiation, and administration of contracts, subcontracts, modifications, and related activities in accordance with company policies and legal requirements.  Support lifecycle contract and subcontract administration from pre-solicitation through post-award phases.Work with various contract types, including but not limited to: T&amp;M, CPFF, FFP, and IDIQServe as point of contact with teaming partners and government officials for contract related matters.Responsible for Project Set-up. Review, process and distribute new contracts, updates and modifications.  Responsible for maintaining Deliverable's Database, DD250 Tracking and other tracking systems.Assist Divisions with contract compliance and resolving contract issues.Aid Contract Specialist in proposal development. Work with Business Development team to respond to RFPs and to submit unsolicited proposal/quotes.Assist in subcontractor proposal development.  Assist contract and subcontract closeout activities. Support maintenance and close-out of contract vehicles.Initiation and Review Agreements such as NDA’s, TA’s, Consulting Agreements, Resellers Agreements.Organize and maintain record keeping of contract documents.Support Accounting Department with Government Property and Government Property Audits. ","Education/Certification: BA/BS or equivalent additional related work experience required.Minimum Experience: 2-4 years of progressively responsible corporate contract and subcontract administration experience in federal government environment. Knowledge, Skills, &amp; Abilities: Well-developed written and verbal communication skills.Ability to multitask and work effectively, independently and with others, ensuring timely completion of assignments and meeting established quality standards.Superior interpersonal skills, including the ability to interact in a professional manner with senior level managers and teammates during periods of high stress and tight deadlines.Strong word processing and spreadsheet computer skills using Word, Excel, PowerPoint and Access.Working knowledge of FAR, DFAR and related procurement regulations.Strong attention to detail, organizational and accuracy skills requiredAbility to readily manage rapidly shifting work priorities, multiple task assignments and have the ability to work independently.Candidate must be able to productively interact with internal customers to identify and solve problems; identify risk situations and coordinate solutions with management.The successful candidate must be capable of receiving a US Government security clearance.","Come join the team which appreciates originality, creativity, and innovation!      The successful candidate must be capable of receiving a US Government security clearance.  US Citizenship Required.Please click here to apply.EEO Statement:  All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of disability.  Trident Systems Incorporated is an Equal Opportunity Employer of protected Veterans and a VEVRAA Federal Contractor. Trident Systems has a desire for priority referrals of protected Veterans. #URL_693114d52e87417a7e014ac3d04653a6664f919ad6a6f8de149affcfc8f083cc#.",0,1,1,Full-time,Associate,Bachelor's Degree,Defense & Space,,0
5598,Veterinary Assistant/RVT,"US, CA, Fresno",Small Animal Hospital,29120-37440,"The Central California SPCA (CCSPCA), established in 1946 and located in Fresno County, California, is a 501(c)(3) non-profit humane society.As the leading animal welfare organization in California’s Central Valley, we are committed to leading and serving our community of animals and people by providing programs and services which serve all the stages of an animal’s life.  These programs include Adoptions, Rescue, Foster Care, Owner Surrenders, Outreach, Humane Education, Veterinary Services, Spay/Neuter programs, and Pet Services.The CCSPCA also assumes responsibility, by contract, to perform the Animal Control and Leash Law services for the City of Fresno dating back to September 1951. The modern facilities and our caring staff offer safe refuge, nourishment, medical care, and love to every animal in our Animal Center.  Free ambulance service and shelter is provided for lost or stray animals in the City of Fresno, or those owned but temporarily without homes because their owners can no longer keep them.Although the CCSPCA is contracted to conduct Animal Control Services and Rabies Control Enforcement within the Fresno City, we are not federally, state, or locally funded and do not receive aid from any national organization (including the ASPCA). The CCSPCA owns its own land, buildings, and equipment purchased with privately donated funds.  Our funds come from our loyal supporters, allowing us to provide many vital services to our community.","The Central California SPCA is seeking  a full-time, experienced Registered Veterinary Technician (RVT)to work in our full-service hospital. Competitive salary and benefits provided. Please respond with resume and salary requirements to Darlene Noles-Mayer at #EMAIL_d8485b5d1af6f9bacd6e12a83b6d125a2d1da8c5d83a370864f199c00bd70af5#.",,Benefits package includes:-Vacation -Sick leave-Holidays-Medical/Dental/Vision-Life Insurance -Company events-Pet Discounts-401k Plan ,0,1,0,Full-time,Entry level,Associate Degree,Veterinary,Customer Service,0
5784,Position Admin Assistant,"AU, NSW, Sydney",,22000-28000,,"We require an experienced Admin Assistant with great attention to detail to work in our Admin Department, reporting to the Managing Director.*General administrative support and correspondence *Answering phones, setting appointments, answering inquiries, coordinating orders *Collecting and posting mail *Filing documents *Responsible for office stationary and office equipment orders",• Excellent time management &amp; superb presentation skills • Good communication skills both written and verbal and ability to work under pressure and meet deadlines • A good working knowledge of MS Office &amp; MYOB applications • Attention to detail and ability to multi task • A proactive approach and willingness to succeed • Ability to work autonomously and also be a team player • Interest in computers &amp; IT related fields would be an advantage,Part Time – 15 to 20 hours per week – you choose the days / time Very FlexibleWe will provide full training on company systems.,0,0,1,Part-time,Internship,Unspecified,Executive Office,Administrative,1
5866,Ballet Teacher,"GB, HRT, bishops stortford",ballet,0-0,,"Ballet Teacher required for Herts area at a well known established dance school: Tracey Walker School of Dancing LtdMust be crb checked, able to teach young children up to professional level, and work to a syllabus(Preferable BATD), but associations is ok as well.Full of ideas for choreogrpahy , shows, festivals etc.....Hours and wages neg (Part Time)Position from Sept 2014Tracey Walker School of DancingPrincipal: Tracey Walker","Fully trained Ballet teacher with crb checkingFun and enthusiastic as teaching young children up to professional levelflexible hours (Mainly Saturdays), some weekdays Tues / Weds","Great wages, flexible hours, uniform supplied",0,0,0,Part-time,Associate,Professional,Performing Arts,Art/Creative,0
5998,Senior Traffic Engineer,"US, CO, Centennial",,,"Felsburg Holt &amp; Ullevig is a consulting firm specializing in transportation and environmental planning, traffic engineering, transportation system design, and environmental services. Our philosophy is to provide creative, effective, and sustainable solutions that connect and enhance your communities. We are able to serve our clients’ diverse needs at the federal, state, regional, and local levels by applying a multidisciplinary and collaborative approach. Our strength comes from Principals with significant technical and management experience who stay actively involved in projects to assure the highest level of client satisfaction.In 1984, Felsburg Holt &amp; Ullevig began with three employees. Since then, we’ve grown to a firm with more than 100 employees located in Centennial and Colorado Springs, Colorado and in Omaha and Lincoln, Nebraska. We’re dynamic, collaborative professionals who sustain a culture of high-caliber work, collaboration, community engagement, and healthy doses of fun. We believe our success is nurtured by a team that enjoys their work as well their workplace. Our staff donates time and funds to Habitat for Humanity and many other charities with individual champions. The FHUn committee plans multiple events that keep energy (and bragging rights) high and helps us remain a tight-knit team.Our success comes from our people.  If our mission is a good match with your career goals,  we welcome you to apply.","Summary: Felsburg Holt &amp; Ullevig (FHU) is seeking a mid to senior-level engineer with demonstrated success at implementing advanced analytical tools and techniques to deliver solutions for a variety of transportation engineering work.Essential duties and responsibilities:  include the following. Other duties may be assigned.Works on and manages primarily small to mid-sized traffic engineering projects or traffic engineering tasks for larger multi-disciplinary projects.Responsible for data collection, technical analyses, and written documentation.Participates in the planning, estimation, and preparation of proposals.Participates in and presents project findings at client, technical group and day or evening public meetings.Uses microsimulation (e.g. VISSIM, CORSIM) and/or capacity analysis (e.g. Synchro/SimTraffic), modeling software and equipment to prepare engineering and planning documents.Participates in business development efforts and assists with oversight of staff.Responsible for job specific quality system tasks as defined in FHU’s quality manual.","Education and/or experience:Bachelor’s degree in civil/transportation engineering from an accredited four-year college or university. Master’s Degree with a concentration in Transportation Engineering preferred.Eight or more years experience to including, but not limited to, traffic impact analyses, regional transportation plans, and major feasibility studies.Additional Highly desirable areas of expertise include:Real-time urban traffic signal control techniques and tools, including corridor optimization and adaptive signal control systems. Knowledge of traffic signal control hardware and software a plus.Intelligent Transportation Systems analysis and design, such as Active Traffic Management (ATM), traffic monitoring, ramp metering, and Transit ITS applications.Use of a range of traffic simulation tools to assess operational issues and alternatives. Experience with microscopic simulation and Dynamic Traffic Assignment (DTA) modeling tools a plus.Certificates, licenses, registrations: Professional Engineer Certificate or active pursuit of Professional Engineer Certificate in ColoradoEqual Employment Opportunity has been, and will continue to be, a fundamental principle at Felsburg Holt &amp; Ullevig, where employment is based upon personal capabilities and qualifications without discrimination because of race, creed, color, national origin, sex, sexual orientation, marital status, religion, ancestry, mental or physical disability, age, military service record, genetic information, or any other protected characteristic as established by law.",,0,1,0,Full-time,,,Civil Engineering,,0
8371,Community Support Specialist (PT),"US, IA, Waterloo",Human Services,,"Why CSD?CSD is not only a great place to work, but also to learn, grow and give back to the community. Our organization is made up of talented, motivated people from diverse cultural, educational and professional backgrounds. We believe in teamwork, shared ideas, and creating solutions together while respecting individuality and innovation. We seek out people who want to see their ideas put into action, are committed to making a difference and who believe that more is possible! Who We AreHere, you will discover colleagues who have passion for our company, our community, customers and each other, and that are led by a team of outstanding people who believe that more is possible from each and every one of us. ","The Community Support Specialist (CSS), working under the supervision of the Lead Community Support Specialist, provides community independent living services to the deaf, deaf-blind and hard of hearing individuals with developmental disabilities or mental illness. Other responsibilities include working with a team of service providers in the identification and provision of community based support and education services in accordance to consumers individualized service plan.  This is a part-time position.High regard and habit in support of consumer confidentiality measures to keep participant information secure to build participant trust.Effective people-relations skills to provide services that are non-judgmental, supportive and comfortable for program participants.Familiarity with local, state, and national resources for deaf, deaf-blind and the hearing loss population.Familiarity with deaf culture, mental health and developmental disability services, independent living and employment needs for deaf, deaf-blind, speech-impaired and hard of hearing individuals.Favorable competencies in essential job-specific skills: team work, supervision, public speaking, accurate knowledge of subject matter, organization of program records and resources, and networking.","A minimum of a High School diploma or equivalent.Experience with Deaf, Hard of Hearing and Speech Impaired customers required.Must be able to work flexible hours including nights and weekends.Fluency in American Sign Language and other communication strategies for communicating with the non-signing hearing loss populations.Bachelor’s degree in social service field preferred.At least three years past experience in providing community based human services for deaf and hard of hearing individuals preferred.Ability to work in a bilingual-bicultural team environment.Ability to use Microsoft Office software and develop power point presentations.","CSD offers a competitive benefits package for full-time employees. For a full list of benefits and perks, please visit the career page.Communication Service for the Deaf, Inc. is an Equal Opportunity Affirmative Action Employer and drug free and tobacco free workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, or national origin, including individuals with a disability and protected veterans.",0,1,1,Part-time,Associate,High School or equivalent,Individual & Family Services,Other,0
10034,Fall Public Affairs Internship,"US, DC, Washington",,,"Our work at HPS is collaborative, centered on a fun, team-oriented environment. It is also extremely challenging. We focus on the most complex, difficult debates in public policy, requiring everyone at the firm to continuously learn and stretch themselves in new directions.If you are ready for the challenge and want to make an impact, we encourage you to apply and learn more about what makes HPS unique.","Summary of Position:Hamilton Place Strategies is a policy and public affairs consulting firm based in Washington, DC, providing analysis, communications, and advocacy solutions at the intersection of government, business, and media.  HPS is seeking full-time paid interns to support the operations of the firm, including working on teams to support a number of clients in our portfolio. Interns at HPS have the opportunity to provide significant support to the work that we do and learn what it’s like to work in a fun, fast-paced, and challenging environment. The successful candidate will have strong leadership ability, some related internship experience, and be a curious, proactive, high-achieving student or recent graduate interested in policy and public affairs.Duties and Responsibilities:Conduct daily research for policy issuesPull census data and economic policy dataConduct analytical researchMonitor ongoing current events related to financial economic policyBuild and maintain media listsDraft press releases, op-eds, blog posts, and memosProvide support for executing events, including press conferences, and speaking engagementsDraft content for social media platformsAssist in day-to-day management of the office, helping staff the front desk, answer phone calls, route mail, and stock supplies as necessaryQualifications:Undergraduate junior, senior, or recent graduate with a degree in Communication, Political Science/Government, Business,Economics or related field Excellent verbal and written communication skillsProficiency in Microsoft Office Suite to include Word, Excel, and PowerPointStrong attention to detailAbility to take initiativeStrong organizational skillsAbility to work independently as well as a member of a teamProblem-solving skillsDemonstrated ability to prioritize multiple, competing prioritiesDesire to work in a fast-paced environmentAbility to work 40 hours per weekAbility to commit to internship for 3-6 months beginning at end of August or early September (flexible end dates)",,,0,1,0,Full-time,Internship,Some College Coursework Completed,Public Policy,Consulting,0
10703, Senior Metamaterials Designer,"CA, NS, Halifax",,,"Metamaterial Technologies Inc. (MTI) is a Canadian company based in Halifax, Nova Scotia. We are a dynamic company working at the ""leading edge"" of metamaterial design and larger scale industrial applications. We develop highly innovative optical metamaterial technology by finding ingenious solutions to difficult technical problems. The Company specializes in designs operating at frequencies from mm-wave to μm-wave to nm-wave wavelengths. Our customers include a number of impressive international companies developing security, defence, energy, filtering and similar technologies. End applications for our products include solar panels, LED lighting and security &amp; defence products. We’re looking for people who are smart and get things done – and that are excited about being part of a small, ambitious team.","MTI is looking for exceptional scientists and engineers to join our metamaterial design team. You will be designing novel metamaterial structures with world-class industrial applications in laser filtering, high-efficiency photovoltaic cells and novel light sources.List of desired skills:Ph.D. in Electrical Engineering or Applied Physics Knowledge of optics and photonics (photonic crystals, lasers, resonators, etc.) Extensive experience in CST, Comsol, HFSS, or similar electromagnetic simulation software Experience in optical metamaterial design Ambition to leave a dent in the universe We’re realistic - we don’t expect to find somebody who can do everything we want. But, if you think you can do some of these things – and you’re smart, committed and practical – then we look forward to hearing from you.","You’ll need to be smart, committed and practical (did we mention that already?). And you must know something about Metamaterials Science, Electrical Engineering, Applied Physics or Chemistry. This pretty much means you will need a good degree in engineering, science or mathematics. We’ll provide you with some support and advice, but you will be expected to work hard, learn fast and be largely independent. Beyond that, we just need to be convinced that you’ll be able to do some of the things we need to get done. If you have the ambition to leave a dent in the universe and you’re smart enough, you’ll enjoy working with us!","As part of a small team you’ll have to opportunity to influence the direction and success of the Company. We’ll pay a competitive salary based on your qualifications and experience, and you’ll also receive share options in the company.",0,1,0,Full-time,Mid-Senior level,Doctorate,Nanotechnology,,0
10737,PT Environmental Educator,"US, CA, Los Angeles",Children's Nature Institute,,"Envision Consulting conducts retained searches for nonprofit clients seeking to expand and enhance their mission through talent acquisitions. We specialize in providing solutions to not-for-profit organizations, offering coaching, planning and staffing tailored specifically for growth and impact.  Because we understand the nonprofit arena, Envision Consulting is uniquely positioned to attract and engage passionate and experienced #URL_135acbfca77647cdc1c6411a737326862613a94ee0e7607ca7fbf82ed3de56e1# can learn more about Envision Consulting at #URL_89817e06eaa567855f835d96bceed4bd74a3ce6bf209bc589b2a9b2da5422608#","Organization: The Children's Nature Institute's (CNI) mission is to educate children, families and communities through interactive experiences with nature and to inspire respect, responsibility and a connection to the natural environment. CNI’s programs inspire and excite young children up to age 8 about the natural sciences and environmental education through hands-on, student-driven workshops incorporating cutting-edge science instruction, live animals, field trips and real natural artifacts.Position Description:  The Environmental Educator is a direct educator position critical to delivering CNI’s school-based and community programs.  The main focus of this position is the school based, outreach Nature Discovery Program serving low-income communities with the traveling science “WonderMobile” van, hiking Field Trips in our local parks (Santa Monica Mountains, Eaton Canyon, Griffith Park, etc.) and “Urban Nature Hunts” on school campuses.  Additionally, the Environmental Educator delivers our three-part Conservation All-Stars curriculum to second and third grade students.Supervision:   Reports to the School-Based Programs ManagerPrimary Responsibilities:Nature Discovery ProgramTeach students CNI curriculum incorporating both the California Science Standards and the EEI curriculum. Work with other educator(s) to ensure lessons are both in line with CNI’s educational standards and goals to incorporate academic goals for each grade level.Teach school based WonderMobile traveling science lessons and schoolyard Urban Nature Hunts.  Lead Outreach Field Trip walks with other docents.Maintain and care for the natural artifact collection.Assist with developing curriculum for NDP. Conservation All-StarsImplement and understand programs based on Grant work.Create lesson plans for selected schools .Coordinate with other educator(s) on lesson plans, school selections and scope of program. Fee-Based Program(s) and ContractFacilitate private WonderMobile, Nature Walk and Nature Activities during the week.Create curriculum and program scope for private contracts.Work closely with volunteer coordinator to develop appropriate program(s) for contracts and private groups.","- AA or BA in Science, Education or related fields (in progress acceptable)- Experience in delivering educational programming- Outstanding written skills- Proven public speaker with ability to present effectively across wide-range of audiences- Ability to lift 35 lbs- Comfort handling live animals including tarantulas, snakes, rats, insects and other creatures- Ability to pass a live-scan background check and TB clearance- Current drivers license, clean driving record, reliable vehicle and current insurance- Bilingual in Spanish (preferred by not required)","$15.00 per hour, 24 hours per week. Accrued sick pay as required by law.",0,1,0,Part-time,Entry level,Some College Coursework Completed,Museums and Institutions,Education,0
12371,Fisheries Biologist II,"US, MS, Pascagoula",,,"Riverside is an internationally recognized engineering, science, and information technology company with more than 25 years experience providing innovative information technology solutions for environmental decision support systems, using a variety of different environmental data sources, from satellite sensors and imagery to stream gauges in local rivers.RIVERSIDE QUICK FACTSFounded in 1985Corporate headquarters in Fort Collins, ColoradoCompleted over 1,200 projects in more than 30 countriesNCBR Mercury 100 List for “Fastest Growing Companies Over $2 Million”SBA “Small Business of the Year Award” recipientNCBR 2011 “Environmental Entrepreneur Award” recipientRiverside has successfully implemented more than 1,200 projects in over 30 countries, and maintains a strong worldwide customer base, including U.S. government agencies such as USAID and USTDA, and international donor organizations such as the World Bank, Asian Development Bank, and FAO.Since 1985, Riverside has built relationships and partnerships with a variety of clients including the U.S. Geological Survey (USGS), the National Oceanic and Atmospheric Administration (NOAA), the U.S. Department of Agriculture (USDA), and the Colorado Water Conservation Board (CWCB) — providing products, services, and solutions meeting their long-term needs.","Company OverviewRiverside Technology, inc. (Riverside), a leading international engineering and consulting firm providing scientific analysis &amp; applications development, systems engineering, hydrologic forecasting system development and GIS services to Federal agencies, international clients and state governments, has an immediate opportunity for a Fisheries Biologist II located onsite at the NOAA Fisheries Lab in Pascagoula, MS.The Position Riverside is seeking a Fisheries Biologist II to work within the Trawl Unit to support shrimp/bottomfish and small pelagics/acoustics survey activities on NOAA Ships and/or small boats, perform laboratories duties such as species identification, stomach content analysis of finfish, extraction and reading of fish otoliths, data analysis, and report and scientific manuscript preparation.Key responsibilities include:Perform as a Chief Scientist, Watch Leader, and Watch Stander for large vessel trawling surveys and participates in other resource surveys as required, approximately 80 to 100 sea days per year. May be required to draft and submit Cruise Instructions and Cruise Reports, upon the request of the Unit Leader.Identify invertebrates and marine fishes in all life stages from diverse habitats of the Gulf of Mexico and adjacent seas; process otoliths for age analyses; examine the stomach contents of captured specimens to determine diet preferences; process trawl samples by sorting to the species level (or lowest taxon possible in the field), counting, weighing, sexing, and measuring for estimations of relative abundances by species.Assist Chief Scientists and the Unit Lead by performing data entry and quality control of collected data.Conduct data analysis and summaries; provide data reports, publications and presentations. The Contractor shall follow all SEFSC publication review procedures prior to publication of any abstracts or manuscripts.Support various surveys by loading and unloading vessels, and storing required equipment and data.This position will support marine mammal and sea turtle strandings activities, as needed, by assisting the Sea Turtle Strandings and Salvage Network (STSSN) and the SEFSC Mississippi Laboratories Sea Turtle Strandings Coordinator. The position will respond to sea turtle strandings and captures, record data into the STSSN database and other applicable databases, be responsible for upkeep and distribution of turtle kits used on NOAA vessels, and assist in conducting sea turtle outreach and other sea turtle related activities.Participate in public outreach and education efforts.Attend scientific meetings and workshops and present scientific results, as required.","MS Degree in Marine Science or a related field of study or BS Degree in Marine Science or related field plus three (3) years of relevant experience is required.Knowledge of applying basic concepts, principles and methodologies of marine biology research sufficient to independently perform scientific tasks using standard methods and techniques.Able to identify benthic fauna in the U.S. Gulf of Mexico in depths between 5 and 500 meters (approximately 800 species).Experience with running the Scientific Computing System (SCS) Version 4.7.0.2430 software.  Must be able to start SCS Acquisition module; navigate to CTD, bongo, neuston and trawl event loggers; and populate empty data fields.Experience with running Fishery Scientific Computing System (FSCS) Version 1.6 software.  Must be able to initialize and populate Station Initialize, Total Catch Weight, Species and Weights, and Fish Sampling modules of FSCS. Must also be able to troubleshoot, identify and solve problems resulting from improper implementation.Knowledge of Southeast Area Monitoring and Assessment Program field sampling protocols for trawling and plankton, in order to lead scientific watches on large NOAA ships during extended field trips (10-20 days).Proficient in the use of fish, invertebrate, and protected species identification books and dichotomous keys; computer literate and experience with common word processing, database, statistical, and graphics programs.Capable of writing reports at the college level and making oral presentations.Sea going employees who participate on research cruises on NOAA ships will be required to annually submit a NOAA Health Services Questionnaire (NOAA Form 57-10-01) to the Office of Marine and Aviation Operations to determine fitness for sea duty. Sea going employees will be required to have a current tetanus vaccine (once every 10 years) and an annual tuberculin skin test. ","Location: NOAA Fisheries Lab in Pascagoula, MSRiverside is an Equal Opportunity Employer offering very competitive compensation and exceptional employee benefits. ",0,1,1,Full-time,Mid-Senior level,,Fishery,Science,0
12860,Manager-Plastics Mfg Engineering - Full Time Permanent Job,"US, GA, Atlanta",,,"We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs.","Reporting to the Senior Manager-Manufacturing Engineering this talented leader will manage Plastic Manufacturing Engineers, Tool Designers as well as the Tool Room Manager. The includes managing and coordinating tooling and molding projects, repairs, operational procedures, capital and process control and all procedures for several company locations that require tooling and process support.Visit  : #URL_ec64af2b4fe2ca316e828f93b0cd098c22f8beba98dcac09d4dd7384b221a5e8#-#URL_9753a54b28303bf636a2816399b9c255d76fabb791336a4c748da2611a23264f#","Location - Atlanta, GA, USAJob Type – PermanentJob Requirements &amp; Responsibilities –Reporting to the Senior Manager-Manufacturing Engineering this talented leader will manage Plastic Manufacturing Engineers, Tool Designers as well as the Tool Room Manager. The includes managing and coordinating tooling and molding projects, repairs, operational procedures, capital and process control and all procedures for several company locations that require tooling and process support.Additional responsibilities include managing the investigation, selection and implementation of appropriate new plastic molding and machining technologies while leading the development and improvement of core competencies involving plastic molding and CNC machine tool applications. Additional duties include the management in driving and maintaining effective policies and procedures designed to provide more effective manufacturing processes within a lean environment.",,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Plastics,Engineering,0
13220,Customer Service Champion (Full-Time),"AU, VIC, Carlton",Customer Experience,,"Brosa is a transformative lifestyle brand with an ambitious objective: to offer designer furniture at accessible price points.How do we do this? We engage directly with consumers across Australia and are able to offer premium-quality, fresh designs for up to 70% off regular showroom prices.No expensive showrooms, no middlemen agents, no oversized warehouses. All this leads allows us to bring great designs direct from the makers to consumers homes at accessible prices.Founded by a team of experienced entrepreneurs and funded by the University of Melbourne, we're a fast-paced startup with a dynamic environment.","Company Overview:Brosa is a transformative lifestyle brand with an ambitious objective: to make designer furniture more accessible.How do we do this? We engage directly with consumers across Australia and are able to offer premium-quality, fresh designs for up to 70% off regular showroom prices.No expensive showrooms, no middlemen agents, no oversized warehouses. All this leads allows us to bring great designs direct from the makers to consumers homes at accessible prices.Founded by a team of experienced entrepreneurs and funded by the University of Melbourne, we're a fast-paced startup with a dynamic environment.We’re seeking a Customer Service Champion (full-time) at Brosa, working from our office in Carlton.Join our team and help us build the future of how furniture is bought and sold.","Brosa Customer Service Champions play a pivotal role in our success as a company. The perfect Champion aspires to be a strong advocate for our customer, delivering superior service and helping design world-class service policies and infrastructure.The ideal candidate:Will serve as the front line, on-call resource for all customers via phone, email, &amp; live-chatCan quickly and thoroughly solve problems for customers any time deliveries, transactions and experience don't go 100% as plannedEager to learn our product range and technology inside and out in order to offer style advice and help customers find what products they need to fill their requirementsWill work with our leadership team to develop initiatives that improve the customer/champion experienceAre excited to provide thoughtful, strategic insight regarding customer needs to our product, marketing and technology teamsStrong written and spoken EnglishExperience in previous customer service, retail or telephone sales roles(Preferred but not mandatory) Love for Interior Design &amp; Home DecoEnjoy working in a team environmentKeen desire to learnEntrepreneurial in nature - always wanting to lift the bar(Preferred but not mandatory) Can bring their own laptop for the role(Preferred but not mandatory) Has experience with a customer ticket support system such as Zendesk","Opportunity to experience a fast-growth startup environment with a leadership team who have all built multi-million dollar e-commerce companies beforeOpportunities to pick up additional responsibilities with career growth opportunitiesAccess to Brosa team exclusives and discounts (for yourself, family and friends)Team lunchesFree beer and wine on Fridays",0,1,1,Full-time,,,Furniture,Customer Service,0
14743,Office Manager/Executive Assistant,"GR, I, Athens",,1000-1400,"Optimal Business Action was created in 2005 in order to provide high quality, personalized HR services to medium and large-cap companies operating in Greece, the Balkans and the Middle East. Seven years later we are present in Athens, Bucharest and Dubai, and several of these companies are on our client list, including most major banks, pharmaceuticals, hotel &amp; retail chains, and large IT firms. We are one of only nine HR firms in Greece operating under the Temping Permit issued by the Labor Ministry and among a very few which offer employee evaluations based on the combination of the Minnesota Multiphasic Personality Inventory (MMPI) and Rorschach tests. Amongst our advantages is our extensive candidate network, the use of industry-specialized recruiters, our technology tools – including candidate pre-recorded interviews, and our competitive, on-success, fee structure. Our subsidiaries: Creative HR which was created in 2010 in order to undertake human-capital intensive projects, HR department restructurings, and provide HR consulting services. iTechScope Recruitment which was created in 2011 and is the first international recruitment company in Greece specializing in sourcing and placing personnel for companies operating in the fields of Information Technology, Telecommunications, and Engineering. Optimal HR Middle East FZC which was created in 2013 and is the group’s entity in the UAE, providing our clients with Recruiting, Consulting, and Training products and services. Our partnerships: As of 2014, Optimal is the exclusive Gi Group (#URL_1458d4797348b1fe258e750e89ab66b11c9565a10abede82d761ce37c53395b6#) partner for Greece and the UAE, offering a vast array of products and services as well as sourcing access to candidates from 32 countries around the world. GI is one of the world's leading HR companies, providing services for the development of the labor market. It employs a staff of almost 2.500 people and its 2013 turnover approached $1.5 billion. We have an exclusive representation agreement with UK's APS (#URL_b40fd0caf83243a019915fa08fcf0afbb9f377d15194c88d4e4896e6848bbbbd#) for their on-line evaluation products, such as the TEIQue, Engagement Survey, and 360 Survey, and an exclusive collaboration with Chris Daffy (#URL_712f5a993f998f7aad7e3cc1b7d9c7d3eb17e8ffcace779065d1902e412e2c3d#) for his Customer Experience training programs. We also work with UK's Epigon Training &amp; Development (#URL_fe1f8ff39ad549be4c26f84c348c2d2dad85c84e6746f60140eb4392e652e543#) for NLP-based training seminars. Please contact us at: +30 210 32 59 350 GR &amp; +971 (0) 56 39 33 546 UAE or e-mail us at: #EMAIL_eb107d9d9176aa07bb1d808b882aacd15565df1b289ed0391e62d9bc7422d718# and #EMAIL_21116c53126810b34d578a02cb53ece4f520daa553e1b3ee91c614cc67d51c5d#","                                             Optimal Business Action on behalf of its client is looking to recruit                                                                    Office Manager/Executive AssistantMain Duties:Maintains office services by organizing office operations and procedures; controlling correspondence; designing filing systems; reviewing and approving supply &amp; stationary requisitionsPrepares correspondence, data reports and manage recordsArranges travel, meetings and appointmentsReviews and implements the company's health and safety policyContributes to team effort by accomplishing related results as needed","Native EnglishFluency in FrenchSimilar professional experienceOrganizational abilities, interpersonal skills, attention to detail and high level of accuracyComputer skills including the spreadsheet and word processing programs and email at a highly proficient level Stress &amp; time management skills",,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Shipbuilding,Management,0
